url,label,source,last_update,accuracy,transparency,type,accuracy_bin
webnotice.altervista.org,pseudojournalism blogs,butac,2021-05-18,1,1,unreliable,inaccurate
webnews24h.it,pseudojournalism blogs,butac,2021-05-18,1,1,unreliable,inaccurate
cosmofruttariano3m.altervista.org,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
curiosityalive.altervista.org,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
ecocreando.weebly.com,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
guarireoggi.blogspot.it,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
ingannati.it,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
ilrisvegliodellamente.altervista.org,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
paradisefruit.altervista.org,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
thecancermagazine.blogspot.it,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
realscience.altervista.org,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
thedayafter2012.blogspot.com,pseudoscience blogs,butac,2021-05-18,1,1,unreliable,inaccurate
alleanzadellasalute.info,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
assis.it,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
benesserefeed.it,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
comilva.org,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
eurosalus.com,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
informasalus.it,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
laleva.org,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
nuovamedicinagermanica.it,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
mammainrete.blogspot.com,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
medicinenon.it,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
mednat.org,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
vacciniinforma.com,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
vivoinsalute.com,pseudomedicine,butac,2021-05-18,1,1,unreliable,inaccurate
attiviamoci.org,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
conoscenzealconfine.it,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
complottisti.info,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
contro.tv,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
ecplanet.org,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
effervescienza.com,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
filosofiaelogos.it,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
hackthematrix.it,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
ilnavigatorecurioso.it,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
ilpuntosulmistero.it,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
libreidee.org,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
liberamenteservo.com,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
luogocomune.net,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
misteriditalia.it,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
nibiru2012.it,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
pandora.tv,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
terrarealtime.blogspot.com,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
toba60.com,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
ununiverso.it,conspiracy,butac,2021-05-18,1,1,unreliable,inaccurate
21stcenturywire.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
4threvolutionarywar.wordpress.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
abovetopsecret.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
acting-man.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
activistpost.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
allnewspipeline.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
alt-market.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
americanfreepress.net,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
assassinationscience.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
awarenessact.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
awdnews.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
bighairynews.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
blackgenocide.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
canadafreepress.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
centerforsecuritypolicy.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
concisepolitics.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
conservativefiringline.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
conservativerefocus.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
corbettreport.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
countdowntozerotime.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
counterpsyops.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
cowgernation.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
cryptogon.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
dataasylum.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
davidwolfe.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
dcclothesline.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
debunkingskeptics.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
dont-tread-on.me,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
dutchsinse.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
educate-yourself.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
electionnightgatekeepers.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
endoftheamericandream.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
eutimes.net,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
experimentalvaccines.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
expose1933.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
eyeopening.info,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
farmwars.info,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
fellowshipoftheminds.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
freedomoutpost.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
freedomsphoenix.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
fromthetrenchesworldreport.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
gaia.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
gangstergovernment.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
gatesofvienna.net,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
geoengineeringwatch.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
globalresearch.ca,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
godlikeproductions.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
govtslaves.info,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
greanvillepost.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
hangthebankers.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
henrymakow.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
humansarefree.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
illuminati-news.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
infiniteunknown.net,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
informationclearinghouse.info,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
infostormer.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
infowars.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
intellihub.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
investmentresearchdynamics.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
jesus-is-savior.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
jihadwatch.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
jimstone.is,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
knowledgeoftoday.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
libertytalk.fm,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
libertyvideos.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
militianews.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
nationalufocenter.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
naturalblaze.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
newstarget.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
newswithviews.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
nomorefakenews.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
nowtheendbegins.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
off-guardian.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
offgridsurvival.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
oftwominds.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
orientalreview.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
patriotrising.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
patriotupdate.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
paulcraigroberts.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
platosguns.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
politicalcult.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
pravda.ru,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
pravdareport.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
prepperwebsite.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
prisonplanet.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
realfarmacy.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
rense.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
rumormillnews.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
sheepkillers.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
silverbearcafe.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
silverdoctors.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
silverstealers.net,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
skeptiko.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
sonsoflibertyradio.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thecommonsenseshow.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thedailysheeple.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
theeconomiccollapseblog.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
theeventchronicle.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thefederalistpapers.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thefreethoughtproject.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thegatewaypundit.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thelibertybeacon.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thelibertymill.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
themindunleashed.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
themindunleashed.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
themuslimissue.wordpress.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thephaser.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thepoliticalinsider.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thetruthseeker.co.uk,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
thetruthwins.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
threepercenternation.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
topinfopost.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
truthandaction.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
ufoholic.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
undergroundworldnews.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
uschronicle.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
wakeupthesheep.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
washingtonsblog.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
wearechange.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
weshapelife.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
whatreallyhappened.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
whowhatwhy.org,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
wikispooks.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
x22report.com,conspiracy,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
82.221.129.208,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
abeldanger.net,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
americanreviewer.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
bullionbullscanada.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
conspiracyplanet.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
conspiracywire.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
disclosuremedia.net,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
ebolahoax.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
familysecuritymatters.org,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
fourwinds10.net,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
fprnradio.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
freedomforceinternational.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
itccs.org,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
jonesreport.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
libertymovementradio.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
nasamoonhoax.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
nationindistress.weebly.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
nodisinfo.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
oilgeopolitics.net,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
pamelageller.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
politicalblindspot.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
prisonplanet.tv,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
secretsofthefed.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
sentinelblog.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
shoebat.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
silver-coin-investor.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
theextinctionprotocol.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
theforbiddenknowledge.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
truthbroadcastnetwork.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
truthfrequencyradio.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
wakingupwisconsin.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
willyloman.wordpress.com,conspiracy,zimdars,2016,1,1,unreliable,inaccurate
accademiadellaliberta.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
alcyonpleiadi.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
altrarealta.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
appunti2008.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
aurorasito.wordpress.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
compressamente.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
controinformoblog.altervista.org,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
cortesovrana.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
delta-leveritanascoste.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
freeondarevolution.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
ilnuovomondodanielereale.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
ilsapereepotere.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
ilsapereepotere2.blogspot.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
jhwhinri.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
laveritadininconaco.altervista.org,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
madreterra.myblog.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
mondonews1.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
neovitruvian.wordpress.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
notiziedalpopolo.altervista.org,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
nwonuovoordinemondiale.wordpress.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
olivieromannucci.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
paoloferrarocdd.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
pianetax.wordpress.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
presadicoscienza.altervista.org,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
questaitalia.wordpress.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
raggioindaco.wordpress.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
sitoaurora.wordpress.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
sulatestagiannilannes.blogspot.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
tankerenemymeteo.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
terrarealtime2.blogspot.com,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
ununiverso.altervista.org,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
veritanwo.altervista.org,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
younetspiegalevele.altervista.org,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
wwwblogdicristian.blogspot.it,conspiracy blogs,butac,2021-05-18,1,1,unreliable,inaccurate
addictinginfo.org,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
americanborderpatrol.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
americantoday.news,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
antiwar.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
attitude.co.uk,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
barnesreview.org,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
bluenationreview.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
breakpoint.org,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
cnnnext.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
countercurrents.org,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
creativitymovement.net,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
darkmoon.me,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
davejanda.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
davidduke.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
drrichswier.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
economicnoise.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
express.co.uk,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
factrider.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
financialsurvivalnetwork.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
freerepublic.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
guccifer2.wordpress.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
heightpost.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
ideaspots.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
independentminute.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
informetoday.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
kagfeed.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
loanpride.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
macedoniaonline.eu,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
mad-yet.blogspot.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
madpatriots.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
nation.com.pk,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
newswire-24.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
northcrane.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
nutritionalanarchy.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
politicususa.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
pollhype.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
postcard.news,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
postillon.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
realtimepolitics.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
returnofkings.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
rightalert.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
rwnofficial.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
shareblue.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
sovereignman.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
stillnessinthestorm.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
thegoldandoilguy.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
theinformedamerican.net,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
thenationalmarijuananews.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
therooster.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
thesmokersclub.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
tomwoods.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
urdoca.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
usdefensewatch.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
wallstreetonparade.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
weaselzippers.us,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
wolfstreet.com,unreliable,columbia_journalism_review,2021-04,2,1,unreliable,inaccurate
aanirfan.blogspot.co.uk,unreliable,zimdars,2016,2,1,unreliable,inaccurate
anonnews.co,unreliable,zimdars,2016,2,1,unreliable,inaccurate
automaticearth.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
blackagendareport.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
boilingfrogspost.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
bvanews.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
conservativeoutfitters.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
dcleaks.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
ifyouonlynews.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
morningledger.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
newcenturytimes.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
politicsintheusa.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
powerpoliticians.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
theantimedia.org,unreliable,zimdars,2016,2,1,unreliable,inaccurate
thegoldandoilguy.com/articles,unreliable,zimdars,2016,2,1,unreliable,inaccurate
usviewer.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
veteransnewsnow.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
wikileaks.com,unreliable,zimdars,2016,2,1,unreliable,inaccurate
wikileaks.org,unreliable,zimdars,2016,2,1,unreliable,inaccurate
abriluno.com,fake,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
actionnews3.com,fake,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
allnews4us.com,fake,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
alternativemediasyndicate.net,fake,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
americasfreedomfighters.com,fake,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
bigamericannews.com,fake,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
breakingnews247.net,fake,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
breakingnews365.net,fake,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
cannasos.com,fake,columbia_journalism_review,2021-04,1,1,unreliable,inaccurate
